2011-01-07,83.040
2011-01-10,82.780
2011-01-11,83.360
2011-01-12,83.290
2011-01-13,82.720
2011-01-14,82.990
2011-01-18,82.660
2011-01-19,82.030
2011-01-20,83.020
2011-01-21,82.630
2011-01-24,82.440
2011-01-25,82.350
2011-01-26,82.270
2011-01-27,83.030
2011-01-28,82.030
2011-01-31,81.970
2011-02-01,81.480
2011-02-02,81.820
2011-02-03,81.480
2011-02-04,81.990
2011-02-07,82.400
2011-02-08,81.920
2011-02-09,82.470
2011-02-10,83.110
2011-02-11,83.520
2011-02-14,83.320
2011-02-15,83.790
2011-02-16,83.730
2011-02-17,83.250
2011-02-18,83.220
2011-02-22,82.940
2011-02-23,82.390
2011-02-24,81.670
2011-02-25,81.760
2011-02-28,81.940
2011-03-01,81.860
2011-03-02,81.620
2011-03-03,82.410
2011-03-04,82.350
2011-03-07,82.120
2011-03-08,82.690
2011-03-09,82.780
2011-03-10,82.980
2011-03-11,81.770
2011-03-14,81.650
2011-03-15,80.820
2011-03-16,80.170
2011-03-17,78.740
2011-03-18,81.140
2011-03-21,81.110
2011-03-22,81.000
2011-03-23,80.940
2011-03-24,80.820
2011-03-25,81.120
2011-03-28,81.670
2011-03-29,82.380
2011-03-30,82.980
2011-03-31,82.760
2011-04-01,84.050
2011-04-04,83.980
2011-04-05,84.650
2011-04-06,85.260
2011-04-07,84.980
2011-04-08,84.990
2011-04-11,84.580
2011-04-12,83.790
2011-04-13,83.590
2011-04-14,83.230
2011-04-15,83.130
2011-04-18,82.430
2011-04-19,82.410
2011-04-20,82.580
2011-04-21,81.810
2011-04-22,81.920
2011-04-25,81.930
2011-04-26,81.930
2011-04-27,82.600
2011-04-28,81.570
2011-04-29,81.310
2011-05-02,81.230
2011-05-03,81.020
2011-05-04,80.690
2011-05-05,80.120
2011-05-06,80.510
2011-05-09,80.660
2011-05-10,80.750
2011-05-11,80.780
2011-05-12,80.750
2011-05-13,80.760
2011-05-16,80.820
2011-05-17,81.390
2011-05-18,81.370
2011-05-19,81.780
2011-05-20,81.640
2011-05-23,81.810
2011-05-24,82.120
2011-05-25,81.960
2011-05-26,81.440
2011-05-27,80.750
2011-05-31,81.290
2011-06-01,80.820
2011-06-02,80.980
2011-06-03,80.380
2011-06-06,80.190
2011-06-07,80.210
2011-06-08,79.870
2011-06-09,80.070
2011-06-10,80.260
2011-06-13,80.160
2011-06-14,80.500
2011-06-15,80.710
2011-06-16,80.700
2011-06-17,80.100
2011-06-20,80.260
2011-06-21,80.150
2011-06-22,80.060
2011-06-23,80.450
2011-06-24,80.320
2011-06-27,80.890
2011-06-28,80.850
2011-06-29,80.800
2011-06-30,80.640
2011-07-01,80.810
2011-07-05,81.140
2011-07-06,80.900
2011-07-07,81.260
2011-07-08,80.640
2011-07-11,80.370
2011-07-12,79.530
2011-07-13,78.990
2011-07-14,79.110
2011-07-15,79.030
2011-07-18,79.100
2011-07-19,78.910
2011-07-20,78.760
2011-07-21,78.470
2011-07-22,78.440
2011-07-25,78.310
2011-07-26,78.040
2011-07-27,77.990
2011-07-28,77.870
2011-07-29,77.180
2011-08-01,76.870
2011-08-02,77.130
2011-08-03,76.870
2011-08-04,79.010
2011-08-05,78.480
2011-08-08,77.530
